[1994]:HP(9159),HA(11203),HM(11500),LM(14445),LP(15618),LA(17426)
[1093]:HP(4791),HA(5902),HM(6086),LM(7302),LP(7846),LA(9096)
[87]:HP(307),HA(390),HM(409),LM(455),LP(494),LA(541)
[1927]:HP(8869),HA(10756),HM(11104),LM(14754),LP(16191),LA(17611)
[328]:HP(1313),HA(1615),HM(1691),LM(1867),LP(2096),LA(2161)
[1800]:HP(8172),HA(9990),HM(10383),LM(13519),LA(14439),LP(14523)
[1361]:HP(6072),HA(7397),HM(7657),LM(9198),LP(10689),LA(12042)
[1767]:HP(8043),HA(9759),HM(10214),LP(12181),LM(13375),LA(16706)
[1814]:HP(8214),HA(10038),HM(10439),LM(13246),LP(14919),LA(15920)
[376]:HP(1494),HA(1882),HM(1943),LM(2232),LP(2389),LA(2695)
[1858]:HP(8435),HA(10389),HM(10699),LM(13597),LA(15732),LP(15768)
[158]:HP(593),HA(759),HM(769),LM(892),LP(896),LA(1104)
[844]:HP(3661),HA(4477),HM(4667),LM(5684),LA(7175),LP(7198)
[879]:HP(3839),HA(4715),HM(4811),LM(5720),LP(6071),LA(6955)
[1499]:HP(6672),HA(8303),HM(8538),LP(11375),LM(11772),LA(12511)
[1024]:HP(4479),HA(5558),HM(5684),LP(6975),LM(7010),LA(8519)
[755]:HP(3201),HA(4003),HM(4123),LP(5689),LM(5736),LA(5905)
[1537]:HP(3073),HA(5625),HM(6145),LM(11023),LA(12591),LP(1185025)
[99]:HP(349),HA(447),LP(463),HM(465),LM(501),LA(566)
[1466]:HP(2931),HA(5414),HM(5861),LM(10459),LA(12518),LP(1078241)
[241]:HP(949),HA(1184),HM(1232),LP(1361),LM(1521),LA(1755)
[307]:HP(1197),HA(1519),HM(1574),LP(1841),LM(1963),LA(2374)
[335]:HP(1320),HA(1687),HM(1731),LM(2018),LP(2105),LA(2653)
[1304]:HP(2608),HA(4787),HM(5213),LM(8973),LA(11743),LP(853466)
[1150]:HP(5073),HA(6167),HM(6379),LM(8162),LP(8522),LA(9911)
[1760]:HP(7978),HA(9702),HM(10036),LM(13656),LP(13678),LA(15310)
[1474]:HP(2947),HA(5439),HM(5893),LM(10525),LA(12490),LP(1090021)
[695]:HP(2926),HA(3648),HM(3752),LM(4287),LP(4428),LA(5810)
[532]:HP(2196),HA(2754),HM(2842),LP(3166),LM(3362),LA(4685)
[772]:HP(3304),HA(4067),HM(4267),LP(4846),LM(5105),LA(5516)
[100]:HP(363),HM(463),HA(474),LM(479),LP(516),LA(573)
[595]:HP(2504),HA(3093),HM(3240),LM(3682),LP(4110),LA(4289)
[1306]:HP(2611),HA(4805),HM(5221),LM(8993),LA(11641),LP(856081)
[1643]:HP(7445),HA(9119),HM(9381),LP(12773),LM(13329),LA(15988)
[819]:HP(3536),HA(4255),HM(4522),LM(5514),LP(6305),LA(6966)
[1151]:HP(5072),HA(6218),HM(6467),LP(7464),LM(8013),LA(9443)
[66]:HP(227),HA(298),HM(301),LP(323),LM(324),LA(385)
[1950]:HP(8860),HA(10926),HM(11319),LM(13991),LP(15819),LA(17417)
[1688]:HP(3375),HA(6211),HM(6749),LM(11856),LA(15881),LP(1428890)
[1205]:HP(5296),HA(6426),HM(6770),LM(7887),LP(8898),LA(9913)
[1165]:HP(5040),HA(6307),HM(6560),LM(7737),LP(8832),LA(9042)
[1028]:HP(4461),HA(5552),HM(5721),LM(7116),LP(7669),LA(8301)
[80]:HP(283),HA(360),LP(364),HM(373),LM(434),LA(523)
[78]:HP(270),LP(330),HA(353),HM(367),LM(372),LA(431)
[455]:HP(1841),HA(2330),HM(2392),LM(2589),LA(3028),LP(3226)
[1920]:HP(8724),HA(10691),HM(11091),LA(14998),LM(16185),LP(17308)
[626]:HP(2589),HA(3285),HM(3403),LM(4210),LA(4902),LP(4958)
[665]:HP(2839),HA(3484),HM(3605),LM(4170),LA(4674),LP(4942)
[1522]:HP(6878),HA(8405),HM(8657),LM(10608),LP(11711),LA(13341)
[534]:HP(2168),HA(2764),HM(2834),LM(3468),LA(3876),LP(4084)
[1812]:HP(8310),HA(10132),HM(10520),LM(13608),LP(16011),LA(16350)
[1422]:HP(6338),HA(7814),HM(8078),LM(9541),LP(11436),LA(12819)
[487]:HP(1993),HA(2511),HM(2602),LM(3050),LP(3097),LA(3493)
[1641]:HP(7414),HA(9114),HM(9366),LP(12557),LM(12582),LA(13191)
[1431]:HP(6382),HA(7828),HM(8057),LM(10181),LA(12140),LP(12292)
[1613]:HP(7127),HA(8964),HM(9214),LM(12034),LP(12308),LA(12802)
[1053]:HP(4578),HA(5654),HM(5874),LM(6563),LP(8137),LA(8527)
[1959]:HP(8988),HA(10956),HM(11386),LM(14373),LP(15760),LA(17212)
[236]:HP(908),HA(1159),HM(1209),LM(1334),LP(1406),LA(1733)
[594]:HP(2445),HA(3085),HM(3197),LM(3498),LA(4136),LP(4253)
[47]:HP(160),LP(182),LM(188),HM(207),HA(207),LA(276)
[267]:HP(1060),HA(1293),HM(1356),LM(1633),LP(1711),LA(1987)
[1349]:HP(5943),HA(7396),HM(7648),LM(8828),LP(10853),LA(11417)
[1241]:HP(5486),HA(6762),HM(7022),LM(9016),LP(10565),LA(11328)
[1572]:HP(7120),HA(8636),HM(8990),LM(11532),LP(14449),LA(16116)
[1051]:HP(4592),HA(5644),HM(5843),LM(7301),LP(7797),LA(9775)
[1392]:HP(6152),HA(7665),HM(7929),LP(9599),LM(10196),LA(11366)
[1453]:HP(6454),HA(7932),HM(8267),LP(10832),LM(10886),LA(12414)
[94]:HP(187),HA(342),HM(373),LA(481),LM(489),LP(4651)
[71]:HP(255),LM(312),HA(323),HM(327),LP(387),LA(399)
[241]:HP(933),HA(1170),HM(1214),LP(1393),LM(1520),LA(1585)
[1052]:HP(4574),HA(5717),HM(5889),LM(7702),LP(7940),LA(7966)
[738]:HP(1475),HA(2706),HM(2949),LM(4906),LA(5767),LP(274165)
[1676]:HP(7621),HA(9277),HM(9574),LM(10992),LP(12817),LA(14349)
[1163]:HP(5114),HA(6367),HM(6515),LP(8018),LM(8152),LA(10344)
[1303]:HP(5746),HA(7072),HM(7398),LM(9389),LP(10093),LA(10579)
[924]:HP(3960),HA(4882),HM(5127),LA(6789),LM(7153),LP(7313)
[444]:HP(1778),HA(2207),HM(2339),LM(2703),LA(3185),LP(3396)
[1068]:HP(4640),HA(5811),HM(5943),LM(6978),LP(8319),LA(8427)
[1519]:HP(6768),HA(8317),HM(8660),LP(10475),LM(11323),LA(12741)
[1260]:HP(5553),HA(6863),HM(7142),LM(9050),LP(9307),LA(10077)
[264]:HP(1034),HA(1320),HM(1334),LM(1586),LP(1683),LA(1860)
[738]:HP(3117),HA(3858),HM(4016),LM(4787),LP(5570),LA(5664)
[1124]:HP(4901),HA(6059),HM(6305),LP(8042),LM(8199),LA(9438)
[1168]:HP(2335),HA(4308),HM(4669),LM(7674),LA(8846),LP(685030)
[337]:HP(1331),HA(1717),HM(1759),LP(2029),LA(2120),LM(2125)
[1108]:HP(4849),HA(6058),HM(6234),LM(7356),LP(8156),LA(8575)
[1269]:HP(5587),HA(6938),HM(7133),LM(9500),LP(9609),LA(10749)
[1496]:HP(6618),HA(8219),HM(8565),LM(11158),LP(11765),LA(12049)
[1807]:HP(8094),HA(10027),HM(10415),LM(13335),LP(14086),LA(18415)
[1385]:HP(6218),HA(7685),HM(7917),LM(9211),LP(9990),LA(10456)
[1858]:HP(8580),HA(10354),HM(10717),LM(13546),LA(16442),LP(16605)
[1858]:HP(8332),HA(10367),HM(10623),LP(14235),LM(14482),LA(16850)
[336]:HP(1331),HA(1707),HM(1747),LM(2002),LA(2305),LP(2353)
[1613]:HP(7202),HA(9027),HM(9176),LM(11316),LP(11600),LA(13630)
[1366]:HP(6044),HA(7446),HM(7729),LM(9690),LP(10964),LA(11026)
[909]:HP(3944),HA(4769),HM(5026),LM(6263),LP(6439),LA(6905)
[1498]:HP(6692),HA(8257),HM(8513),LM(11599),LP(11633),LA(14257)
[840]:HP(3600),HA(4473),HM(4641),LM(5513),LP(6150),LA(6373)
[235]:HP(916),HA(1153),HM(1187),LP(1347),LM(1511),LA(1655)
[1872]:HP(8522),HA(10375),HM(10901),LM(13522),LP(14556),LA(15400)
[1261]:HP(5646),HA(6785),HM(7098),LP(9044),LA(9360),LM(9833)
[57]:HP(191),LM(225),HM(247),HA(252),LP(278),LA(285)
[1666]:HP(7506),HA(9308),HM(9599),LM(12338),LA(12988),LP(13569)
[1158]:HP(5052),HA(6247),HM(6484),LM(8500),LP(9030),LA(9223)
[973]:HP(4142),HA(5184),HM(5381),LM(7197),LP(7675),LA(8854)
[308]:HP(1230),HA(1524),HM(1588),LP(1889),LM(2152),LA(2230)
[1314]:HP(5838),HA(7143),HM(7431),LM(9016),LA(10486),LP(10644)
[1213]:HP(5344),HA(6615),HM(6839),LM(8582),LP(8608),LA(9483)
[372]:HP(1475),HA(1899),HM(1943),LM(2353),LA(2604),LP(2753)
[1434]:HP(6437),HA(7843),HM(8191),LM(9915),LP(11052),LA(11657)
[1627]:HP(7367),HA(9060),HM(9314),LA(12300),LM(13012),LP(14311)
[1188]:HP(5234),HA(6427),HM(6676),LM(8417),LP(9201),LA(9432)
[421]:HP(1720),HA(2149),HM(2186),LM(2391),LP(2718),LA(2744)
[1860]:HP(8419),HA(10425),HM(10629),LM(13379),LP(14987),LA(16783)
[122]:HP(453),HA(570),HM(600),LP(620),LM(639),LA(756)
[1503]:HP(6794),HA(8313),HM(8592),LP(10990),LM(11111),LA(12789)
[1395]:HP(6214),HA(7670),HM(7845),LP(10417),LM(11070),LA(11501)
[1945]:HP(8895),HA(10879),HM(11268),LM(14914),LA(16302),LP(16699)
[244]:HP(954),HA(1193),HM(1228),LM(1360),LP(1567),LA(1576)
[1234]:HP(5457),HA(6674),HM(6997),LM(9080),LP(10181),LA(10689)
[1005]:HP(2009),HA(3705),HM(4017),LM(6107),LA(8339),LP(507523)
[1412]:HP(6282),HA(7761),HM(8020),LP(9765),LM(10399),LA(11317)
[32]:HP(104),LM(131),HA(131),HM(140),LP(150),LA(159)
[345]:HP(1376),HA(1706),HM(1785),LM(1997),LA(2158),LP(2412)
[1348]:HP(5966),HA(7375),HM(7641),LP(9872),LM(10086),LA(11385)
[1904]:HP(8616),HA(10666),HM(11039),LP(13827),LM(14027),LA(15276)
[1340]:HP(2679),HA(4882),HM(5357),LM(9319),LA(10993),LP(901148)
[697]:HP(1393),HA(2553),HM(2785),LM(4563),LA(4910),LP(244645)
[1481]:HP(6555),HA(8065),HM(8430),LM(11079),LP(11519),LA(14429)
[1914]:HP(8701),HA(10674),HM(11139),LM(13884),LP(15674),LA(18286)
[310]:HP(1228),HA(1544),HM(1595),LM(1820),LP(1948),LA(2018)
[886]:HP(3795),HA(4698),HM(4889),LM(6084),LP(6378),LA(6781)
[1370]:HP(6098),HA(7522),HM(7759),LM(9512),LP(10328),LA(12064)
[523]:HP(2123),HA(2667),HM(2780),LM(3263),LP(3653),LA(4135)
[790]:HP(3340),HA(4163),HM(4287),LP(5149),LM(5586),LA(5805)
[1279]:HP(5631),HA(6964),HM(7236),LP(10022),LA(10248),LM(10990)
[518]:HP(2111),HA(2658),HM(2767),LM(3087),LP(3435),LA(3796)
[1358]:HP(6070),HA(7421),HM(7676),LM(9928),LP(10371),LA(11763)
[1520]:HP(6799),HA(8404),HM(8594),LP(11270),LM(11281),LA(12064)
[439]:HP(1763),HA(2198),HM(2309),LP(2857),LM(3366),LA(3746)
[1602]:HP(7260),HA(8847),HM(9138),LM(12682),LP(12966),LA(14502)
[1257]:HP(5568),HA(6807),HM(7009),LM(8959),LP(11084),LA(11956)
[159]:HP(605),HA(764),HM(801),LM(820),LA(960),LP(974)
[202]:HP(403),HA(742),HM(805),LM(1135),LA(1237),LP(20905)
[1401]:HP(6228),HA(7660),HM(7932),LM(9298),LA(12003),LP(12593)
[125]:HP(458),LP(573),HA(587),HM(593),LM(617),LA(703)
[51]:HP(170),LP(225),HA(225),HM(228),LM(249),LA(322)
[980]:HP(1959),HA(3603),HM(3917),LM(6034),LA(8604),LP(482648)
[340]:HP(1359),HA(1694),HM(1766),LM(1946),LP(2124),LA(2295)
[367]:HP(1489),HA(1850),HM(1934),LM(2181),LA(2357),LP(2507)
[1076]:HP(4690),HA(5832),HM(5990),LM(7350),LP(8032),LA(8547)
[106]:HP(381),HA(486),LM(498),HM(498),LP(501),LA(534)
[1441]:HP(6438),HA(7882),HM(8165),LM(10241),LP(10953),LA(11483)
[478]:HP(1964),HA(2472),HM(2543),LM(3024),LP(3177),LA(3594)
[1569]:HP(7040),HA(8624),HM(8979),LM(12615),LP(13270),LA(14114)
[987]:HP(4307),HA(5301),HM(5507),LM(6930),LP(7258),LA(7638)
[634]:HP(2632),HA(3344),HM(3442),LP(3956),LM(4171),LA(4771)
[1752]:HP(7950),HA(9783),HM(10159),LM(12380),LA(14512),LP(15113)
[1178]:HP(5112),HA(6409),HM(6634),LP(8158),LM(8339),LA(8856)
[1914]:HP(8661),HA(10742),HM(11012),LM(14725),LP(14814),LA(15651)
[1333]:HP(5977),HA(7194),HM(7573),LM(9042),LP(10398),LA(10766)
[1822]:HP(8265),HA(10142),HM(10436),LM(11975),LP(14150),LA(14847)
[1560]:HP(7092),HA(8629),HM(8919),LM(11110),LP(12521),LA(13315)
[1029]:HP(4437),HA(5550),HM(5696),LP(7454),LM(8243),LA(8889)
[582]:HP(2401),HA(3029),HM(3150),LM(3615),LA(4220),LP(4695)
[1851]:HP(8416),HA(10457),HM(10716),LM(13994),LP(14821),LA(16200)
[657]:HP(2771),HA(3393),HM(3544),LM(4180),LP(4678),LA(5132)
[1310]:HP(5854),HA(7147),HM(7418),LM(9120),LP(10327),LA(10795)
[342]:HP(1367),HA(1721),HM(1760),LM(2059),LP(2212),LA(3108)
[656]:HP(2738),HA(3434),HM(3522),LP(4684),LM(4812),LA(4918)
[511]:HP(2107),HA(2632),HM(2697),LP(3280),LM(3729),LA(4232)
[847]:HP(3626),HA(4484),HM(4665),LM(5447),LA(6164),LP(6639)
[1286]:HP(5666),HA(7061),HM(7265),LM(9003),LP(10137),LA(10682)
[1694]:HP(7681),HA(9460),HM(9741),LM(12154),LA(13804),LP(14072)
[1087]:HP(4678),HA(5848),HM(6032),LM(8199),LP(8586),LA(10373)
[1966]:HP(3931),HA(7201),HM(7861),LM(13068),LA(17570),LP(1937491)
[1167]:HP(5102),HA(6326),HM(6538),LM(7902),LP(8174),LA(10602)
[1544]:HP(6868),HA(8561),HM(8862),LP(11383),LM(11458),LA(13216)
[1218]:HP(5339),HA(6564),HM(6827),LM(8730),LA(8960),LP(9982)
[1290]:HP(5674),HA(7036),HM(7261),LM(9158),LA(10205),LP(11012)
[1541]:HP(6874),HA(8455),HM(8778),LM(11893),LA(12511),LP(12516)
[1843]:HP(8415),HA(10214),HM(10638),LM(13728),LP(14535),LA(18117)
[1967]:HP(9053),HA(11044),HM(11428),LM(13916),LP(16144),LA(17375)
[572]:HP(2379),HA(2949),HM(3087),LM(3507),LP(3830),LA(4521)
[1198]:HP(5301),HA(6497),HM(6706),LM(8900),LP(9122),LA(9781)
[425]:HP(1682),HA(2137),HM(2231),LM(2574),LA(2959),LP(3203)
[782]:HP(3325),HA(4122),HM(4225),LM(5229),LP(6113),LA(6255)
[827]:HP(1653),HA(3032),HM(3305),LM(5426),LA(6794),LP(344030)
[1323]:HP(5828),HA(7242),HM(7464),LM(9903),LP(10387),LA(10996)
[92]:HP(333),HA(412),LM(428),HM(441),LP(449),LA(537)
[1301]:HP(5749),HA(7067),HM(7361),LM(9054),LP(9569),LA(11312)
[966]:HP(4225),HA(5226),HM(5411),LM(6469),LP(6916),LA(7610)
[1763]:HP(8078),HA(9681),HM(10114),LM(12150),LP(13881),LA(14735)
[1885]:HP(8614),HA(10483),HM(10843),LM(13567),LP(15047),LA(16494)
[1616]:HP(7226),HA(8925),HM(9238),LM(11200),LP(14124),LA(14393)
[291]:HP(1148),HA(1433),HM(1485),LP(1584),LM(1886),LA(1940)
[648]:HP(2732),HA(3360),HM(3491),LM(4141),LP(4659),LA(5378)
[1940]:HP(8842),HA(10930),HM(11197),LM(15149),LP(16862),LA(19225)
[852]:HP(3632),HA(4534),HM(4704),LM(5803),LP(6095),LA(6445)
[864]:HP(3688),HA(4557),HM(4804),LM(5739),LP(7039),LA(7344)
[648]:HP(2705),HA(3385),HM(3521),LM(4340),LP(4559),LA(5094)
[1846]:HP(8355),HA(10349),HM(10656),LM(13431),LA(14552),LP(15253)
[12]:HP(32),LM(40),HA(43),LA(47),HM(48),LP(50)
[1358]:HP(6036),HA(7360),HM(7625),LP(9295),LM(9643),LA(10969)
[1923]:HP(8745),HA(10712),HM(11070),LP(14179),LM(14941),LA(16448)
[1551]:HP(6965),HA(8541),HM(8858),LM(10877),LP(12520),LA(14708)
[433]:HP(1770),HA(2201),HM(2267),LP(2952),LA(3045),LM(3140)
[1393]:HP(6187),HA(7800),HM(7927),LP(9210),LM(9625),LA(12144)
[134]:HP(486),LP(629),HA(633),HM(651),LM(692),LA(878)
[509]:HP(2097),HA(2692),HM(2714),LM(3144),LA(3553),LP(3762)
[887]:HP(3829),HA(4784),HM(4925),LM(6140),LP(6321),LA(7185)
[860]:HP(3645),HA(4515),HM(4755),LM(6161),LP(6787),LA(7980)
[565]:HP(2326),HA(2907),HM(3047),LM(3578),LA(3618),LP(3770)
[1465]:HP(6462),HA(8041),HM(8338),LM(10786),LP(12179),LA(12907)
[1219]:HP(5305),HA(6630),HM(6845),LM(9019),LP(9726),LA(10250)
[63]:HP(216),HA(283),HM(284),LM(289),LP(293),LA(364)
[1618]:HP(7308),HA(8974),HM(9227),LM(11437),LA(12967),LP(13267)
[1295]:HP(5715),HA(7094),HM(7275),LM(8968),LP(9621),LA(10205)
[126]:HP(457),HA(575),LP(580),HM(601),LM(706),LA(880)
[1120]:HP(4902),HA(6009),HM(6264),LM(7332),LP(8752),LA(10993)
[494]:HP(2051),HA(2534),HM(2616),LM(3024),LA(3439),LP(3668)
[955]:HP(4086),HA(5170),HM(5332),LM(6595),LP(7106),LA(8396)
[384]:HP(1567),HA(1954),HM(2015),LM(2228),LP(2399),LA(2610)
[240]:HP(931),HA(1188),HM(1234),LP(1395),LM(1449),LA(1679)
[1616]:HP(3231),HA(5935),HM(6461),LM(11493),LA(13998),LP(1309766)
[163]:HP(607),HA(759),HM(785),LM(917),LP(951),LA(962)
[959]:HP(4150),HA(5112),HM(5313),LM(6263),LP(6844),LA(8696)
[284]:HP(1128),HA(1432),HM(1462),LM(1657),LP(1674),LA(1871)
[87]:HP(309),HA(401),LM(407),HM(409),LP(432),LA(502)
[933]:HP(4034),HA(5067),HM(5166),LM(5913),LP(6241),LA(6901)
[961]:HP(4205),HA(5185),HM(5320),LM(6234),LA(7921),LP(8643)
[128]:HP(467),LP(575),LM(578),HA(584),HM(611),LA(686)
[1415]:HP(6272),HA(7779),HM(7955),LM(11197),LP(11302),LA(13641)
[1041]:HP(4560),HA(5610),HM(5787),LP(6813),LA(7912),LM(8448)
[537]:HP(2201),HA(2787),HM(2831),LM(4022),LA(4301),LP(4457)
[585]:HP(2411),HA(3032),HM(3122),LP(3522),LM(3991),LA(4586)
[469]:HP(1913),HA(2396),HM(2481),LP(3193),LA(3276),LM(3285)
[1881]:HP(8691),HA(10578),HM(10894),LM(14041),LP(14480),LA(15744)
[1355]:HP(6005),HA(7366),HM(7651),LM(9279),LP(10774),LA(11704)
[284]:HP(1124),HA(1396),HM(1438),LP(1720),LM(1905),LA(2203)
[299]:HP(1172),HA(1465),HM(1530),LA(1916),LM(1933),LP(2434)
[1348]:HP(6096),HA(7434),HM(7661),LP(9688),LM(9864),LA(11908)
[103]:HP(372),HA(470),HM(489),LM(497),LA(524),LP(650)
[193]:HP(724),HA(928),LP(957),HM(959),LM(1035),LA(1249)
[1528]:HP(6841),HA(8513),HM(8762),LM(11129),LA(13178),LP(16918)
[1758]:HP(8051),HA(9807),HM(10029),LM(12720),LP(13489),LA(16577)
[740]:HP(1479),HA(2737),HM(2957),LM(4923),LA(5467),LP(275648)
[1291]:HP(5744),HA(7017),HM(7261),LM(9175),LP(9955),LA(10565)
[121]:HP(446),HA(562),HM(574),LM(589),LA(660),LP(707)
[1346]:HP(6020),HA(7414),HM(7630),LM(9748),LA(11403),LP(11822)
[1746]:HP(7985),HA(9788),HM(10010),LP(12383),LM(12633),LA(14653)
[959]:HP(4160),HA(5165),HM(5305),LP(6246),LM(6888),LA(9166)
[268]:HP(1080),HA(1312),HM(1384),LM(1459),LP(1519),LA(1811)
[887]:HP(3759),HA(4737),HM(4896),LM(6333),LP(6450),LA(6670)
[791]:HP(3425),HA(4142),HM(4292),LP(4929),LM(5622),LA(5926)
[1275]:HP(5630),HA(6940),HM(7196),LM(8955),LP(10115),LA(10129)
[37]:HP(73),HA(135),HM(145),LM(157),LA(178),LP(775)
[1057]:HP(4580),HA(5668),HM(5858),LM(7243),LP(7668),LA(7964)
[1071]:HP(2141),HA(3940),HM(4281),LM(6686),LA(9356),LP(576196)
[1874]:HP(8509),HA(10434),HM(10789),LM(16143),LP(16945),LA(17115)
[1207]:HP(5308),HA(6594),HM(6751),LM(7832),LA(10435),LP(11993)
[420]:HP(1683),HA(2120),HM(2189),LP(2958),LM(3186),LA(3372)
[1242]:HP(5459),HA(6751),HM(7023),LA(9431),LM(9576),LP(10086)
[140]:HP(510),HA(667),LP(669),HM(690),LM(740),LA(841)
[1859]:HP(8504),HA(10434),HM(10733),LP(13011),LM(13723),LA(15688)
[1721]:HP(7711),HA(9551),HM(9803),LM(11978),LA(15209),LP(16017)
[590]:HP(2428),HA(3074),HM(3168),LM(3780),LA(3993),LP(4107)
[1158]:HP(2315),HA(4258),HM(4629),LM(7568),LA(9311),LP(673375)
[1798]:HP(8233),HA(10054),HM(10375),LM(13763),LP(14352),LA(14564)
[115]:HP(431),LP(540),HA(549),HM(550),LM(588),LA(620)
[1114]:HP(4848),HA(6012),HM(6233),LM(7968),LP(8485),LA(9362)
[222]:HP(858),HA(1074),HM(1128),LP(1144),LM(1171),LA(1394)
[455]:HP(1868),HA(2325),HM(2402),LM(2728),LA(3149),LP(3230)
[372]:HP(743),HA(1366),HM(1485),LM(2294),LA(2847),LP(70120)
[1057]:HP(2114),HA(3872),HM(4225),LM(6535),LA(9037),LP(561265)
[1178]:HP(5231),HA(6365),HM(6550),LM(8247),LP(8291),LA(9000)
[1374]:HP(6128),HA(7505),HM(7816),LM(9763),LA(10962),LP(12424)
[727]:HP(3057),HA(3851),HM(3978),LM(4464),LP(5307),LA(5619)
[745]:HP(3087),HA(3868),HM(4075),LM(4822),LP(5980),LA(6078)
[833]:HP(3544),HA(4441),HM(4594),LA(6230),LM(6429),LP(7824)
[1852]:HP(8439),HA(10283),HM(10738),LM(13915),LP(15444),LA(16256)
[693]:HP(2918),HA(3644),HM(3765),LM(4353),LP(4892),LA(5549)
[1823]:HP(3645),HA(6656),HM(7289),LM(12462),LA(15481),LP(1666220)
[1778]:HP(8068),HA(9882),HM(10292),LM(13175),LA(14530),LP(15550)
[1416]:HP(6330),HA(7819),HM(8013),LM(9570),LA(11494),LP(14015)
[858]:HP(3696),HA(4599),HM(4708),LM(6135),LP(6786),LA(7061)
[182]:HP(681),HA(869),HM(906),LM(987),LP(1145),LA(1200)
[1495]:HP(2989),HA(5471),HM(5977),LM(10706),LA(13602),LP(1121248)
[171]:HP(635),HA(809),HM(853),LP(865),LM(931),LA(1039)
[1001]:HP(4363),HA(5449),HM(5576),LM(6991),LP(7041),LA(7351)
[103]:HP(371),LM(470),HA(480),HM(492),LP(564),LA(612)
[1218]:HP(5450),HA(6593),HM(6872),LM(7884),LP(8832),LA(8983)
[856]:HP(3648),HA(4577),HM(4674),LP(5526),LM(5694),LA(6648)
[1218]:HP(5360),HA(6627),HM(6851),LM(8794),LP(9275),LA(10782)
[430]:HP(1765),HA(2182),HM(2248),LP(2652),LM(2733),LA(3210)
[358]:HP(1429),HA(1799),HM(1863),LP(1969),LM(2487),LA(2621)
[1008]:HP(4326),HA(5353),HM(5585),LA(7076),LP(7275),LM(7903)
[1926]:HP(8804),HA(10873),HM(11177),LM(13539),LP(15128),LA(18600)
[1673]:HP(7602),HA(9313),HM(9527),LM(11952),LA(15387),LP(16045)
[84]:HP(298),HA(385),HM(397),LM(407),LA(444),LP(478)
[1770]:HP(8003),HA(9843),HM(10104),LM(13013),LA(14777),LP(14983)
[467]:HP(1853),HA(2399),HM(2457),LM(2902),LP(3055),LA(3445)
[1324]:HP(5851),HA(7207),HM(7417),LM(8834),LA(10350),LP(11284)
[682]:HP(2877),HA(3546),HM(3716),LM(4230),LA(5217),LP(5875)
[1581]:HP(7189),HA(8727),HM(9033),LM(12093),LP(13195),LA(14263)
[1238]:HP(2476),HA(4561),HM(4948),LM(8355),LA(9886),LP(769415)
[1947]:HP(8816),HA(10933),HM(11268),LM(15011),LP(15551),LA(17069)
[913]:HP(3956),HA(4902),HM(5060),LM(6204),LP(6717),LA(7000)
[463]:HP(1911),HA(2367),HM(2437),LP(2945),LM(3022),LA(3152)
[930]:HP(4062),HA(5012),HM(5097),LM(6862),LP(7139),LA(7681)
[1305]:HP(5790),HA(7147),HM(7345),LM(9088),LP(10554),LA(10557)
[554]:HP(2304),HA(2834),HM(2950),LM(3399),LP(3621),LA(4232)
[475]:HP(1957),HA(2439),HM(2481),LM(2923),LP(3228),LA(3391)
[617]:HP(2581),HA(3176),HM(3329),LM(4067),LP(4476),LA(5385)
[1276]:HP(5667),HA(6953),HM(7253),LM(9181),LP(9851),LA(10646)
[1285]:HP(5671),HA(6988),HM(7248),LM(8372),LA(9993),LP(10888)
[1119]:HP(2238),HA(4078),HM(4472),LM(7182),LA(11325),LP(628876)
[690]:HP(2900),HA(3654),HM(3740),LM(4488),LP(4767),LA(5258)
[237]:HP(902),HA(1169),HM(1186),LM(1281),LA(1586),LP(1741)
[66]:HP(223),HA(288),LP(298),LM(308),HM(308),LA(350)
[1372]:HP(6134),HA(7419),HM(7748),LM(9524),LP(11358),LA(12695)
[570]:HP(2345),HA(2916),HM(3071),LM(3453),LP(4362),LA(4676)
[46]:HP(158),LP(164),LM(193),HA(198),HM(205),LA(257)
[439]:HP(1796),HA(2235),HM(2336),LP(2650),LM(2693),LA(2877)
[1001]:HP(4361),HA(5399),HM(5584),LM(6962),LA(7577),LP(7923)
[1476]:HP(6611),HA(8100),HM(8396),LP(12002),LM(12067),LA(12969)
[1578]:HP(7103),HA(8693),HM(9038),LM(10963),LP(11744),LA(13407)
[1685]:HP(7672),HA(9423),HM(9676),LM(12519),LP(13324),LA(13380)
[549]:HP(2258),HA(2829),HM(2924),LM(3337),LP(3542),LA(4458)
[1899]:HP(8685),HA(10570),HM(10979),LM(14758),LP(15261),LA(17384)
[1431]:HP(6359),HA(7889),HM(8198),LM(9906),LP(10668),LA(11012)
[1140]:HP(4908),HA(6189),HM(6402),LP(8070),LM(8540),LA(9151)
[1690]:HP(7645),HA(9490),HM(9777),LP(11804),LM(12469),LA(13534)
[254]:HP(983),HA(1245),HM(1289),LM(1519),LP(1637),LA(2114)
[1612]:HP(7308),HA(8828),HM(9229),LM(11944),LP(12318),LA(12944)
[1894]:HP(8698),HA(10493),HM(10897),LM(14143),LP(14324),LA(15698)
[1643]:HP(7395),HA(9074),HM(9365),LM(11801),LA(12443),LP(12620)
[804]:HP(3457),HA(4265),HM(4362),LP(5413),LA(5788),LM(5998)
[798]:HP(3398),HA(4212),HM(4381),LM(5286),LP(6012),LA(6014)
[861]:HP(3709),HA(4531),HM(4725),LP(5513),LM(6098),LA(7068)
[1714]:HP(7700),HA(9525),HM(9841),LM(13394),LP(13466),LA(14271)
